,cluster,membership
ENSG00000113119,5,0.9999670385500311
ENSG00000160226,4,0.9999999999999962
ENSG00000196778,0,0.9999999999785731
ENSG00000103365,3,0.9999983911189844
ENSG00000114982,4,0.9999999970347269
ENSG00000165195,3,0.9997378467323518
ENSG00000155957,0,0.9999999772955029
ENSG00000159579,5,0.9996508034948294
ENSG00000067836,2,0.9999977175078225
ENSG00000108819,4,0.9931961109466302
ENSG00000196924,3,0.999539277187369
ENSG00000118579,0,0.9999999837829707
ENSG00000025800,3,0.9999999548773699
ENSG00000006118,3,0.8713684874940921
ENSG00000231233,0,0.9430444151261133
ENSG00000279977,1,0.9922730918870933
ENSG00000097033,0,0.9942978211670058
ENSG00000183625,5,0.9571629507300821
ENSG00000197062,5,0.9999977559300822
ENSG00000177595,4,0.9999994362529595
ENSG00000187147,1,0.6254717943750537
ENSG00000167393,1,0.9999883632962184
ENSG00000184207,1,0.9908386955518447
ENSG00000116871,1,0.5642925683315159
ENSG00000288302,2,0.998979186660326
ENSG00000171848,1,0.99999987467529
ENSG00000169919,4,0.9999747372864731
ENSG00000166508,3,0.959281530774391
ENSG00000286940,0,0.9997374737410434
ENSG00000168488,3,0.9999321642108868
ENSG00000287713,0,0.9999910189348896
ENSG00000149792,5,0.9990806382095153
ENSG00000224789,0,0.9988805948604634
ENSG00000225828,4,0.9999017306002745
ENSG00000088247,4,0.9996499481884703
ENSG00000114745,5,0.9999563304785203
ENSG00000265531,0,0.6553340492328196
ENSG00000130522,1,0.9999965737822414
ENSG00000115762,4,0.99999868878461
ENSG00000264772,4,0.9970468111178262
ENSG00000105643,4,0.9999884236113283
ENSG00000160446,0,0.9999999998051425
ENSG00000079313,4,0.8581899055567251
ENSG00000168288,0,0.9999998962456883
ENSG00000166483,1,0.9840812552303269
ENSG00000137154,4,0.9999999999819744
ENSG00000137462,0,0.9999970778696349
ENSG00000071626,4,0.9999905773251856
ENSG00000117153,5,0.99989644096947
ENSG00000187257,0,0.9999611438557717
ENSG00000160218,4,0.7494223642858517
ENSG00000184992,1,0.9999999999999958
ENSG00000146535,4,0.6494414381452862
ENSG00000114857,3,0.9999999948131439
ENSG00000163710,2,0.984262623356509
ENSG00000101596,0,0.9999988193856263
ENSG00000131981,4,0.9999999999970584
ENSG00000136051,5,0.9999666699155356
ENSG00000185619,4,0.9999915680554412
ENSG00000231123,0,0.9999951692534013
ENSG00000140280,5,0.9998786095614551
ENSG00000181649,3,0.9999999955722587
ENSG00000187475,0,0.9999999999964608
ENSG00000103313,0,0.9998909105959819
ENSG00000272273,4,0.9527521039362183
ENSG00000259207,1,0.9997589567198181
ENSG00000158457,4,0.9999330220860682
ENSG00000096006,2,0.9999349201807424
ENSG00000102145,1,0.9984722615348673
ENSG00000102796,0,0.9999999999995908
ENSG00000272106,2,0.9999994547054045
ENSG00000173660,1,0.9922433557648751
ENSG00000257052,0,0.8096336719900505
ENSG00000267648,0,0.9999992594333937
ENSG00000123505,5,0.990623871497533
ENSG00000064607,4,0.999996639954183
ENSG00000008018,1,0.9736731393803825
ENSG00000143367,5,0.9999999993818325
ENSG00000196756,3,0.9525013330812018
ENSG00000278730,4,0.9999889709919013
ENSG00000224083,5,0.9999235064665208
ENSG00000113638,5,0.6889642761442386
ENSG00000185896,2,0.9999380389541023
ENSG00000233016,1,0.9999989854695474
ENSG00000130725,2,0.9998639447728531
ENSG00000169718,4,0.9999999412080139
ENSG00000145736,0,0.9999968994209965
ENSG00000149499,4,0.8696469604052618
ENSG00000103202,1,0.9640721214418342
ENSG00000279689,1,0.9687130769114645
ENSG00000197872,5,0.9999999998731126
ENSG00000168329,5,0.9209741500510757
ENSG00000163472,0,0.9999999875019489
ENSG00000078098,5,0.9999067301786467
ENSG00000153201,3,0.9998638861676605
ENSG00000099860,3,0.9352769759932501
ENSG00000182487,0,0.9999897796033712
ENSG00000197780,2,0.9999998484089329
ENSG00000283486,1,0.9283845044276344
ENSG00000174353,1,0.6487238420294057
ENSG00000141543,4,0.9999986152629033
ENSG00000152242,5,0.9999999998954863
ENSG00000113282,4,0.997348618343943
ENSG00000225889,0,0.998705938035744
ENSG00000166803,1,0.9999873459637897
ENSG00000270757,0,0.9999790111474762
ENSG00000103363,2,0.9999840855670841
ENSG00000258890,3,0.9999999987330259
ENSG00000160055,5,0.9999999985535626
ENSG00000140987,5,0.9993508101530226
ENSG00000169223,5,0.9979956212260207
ENSG00000091527,4,0.9625894381736685
ENSG00000197506,1,0.9243564649347624
ENSG00000142541,4,0.9669971184099327
ENSG00000113712,5,0.5479994138095389
ENSG00000269242,1,0.9999725233979634
ENSG00000213073,0,0.9999999991973194
ENSG00000261716,0,0.9999964310729109
ENSG00000154845,0,0.9999999999999969
ENSG00000135407,0,0.9966404896837404
ENSG00000158161,5,0.9999915217701836
ENSG00000113734,3,0.999989091524971
ENSG00000071655,1,0.5336156164483442
ENSG00000185950,2,0.9999999946944391
ENSG00000109854,0,0.999533439955084
ENSG00000206047,2,0.9999999984734669
ENSG00000230789,0,0.9997227256951993
ENSG00000130520,1,0.9999897560477833
ENSG00000049323,1,0.996044937534368
ENSG00000169714,5,0.9999995732708817
ENSG00000074319,0,0.9999998525606726
ENSG00000178982,1,0.9373244827180676
ENSG00000096060,0,0.999979993632212
ENSG00000230551,4,0.9999999998503213
ENSG00000115904,5,0.9947611675502406
ENSG00000105722,1,0.9999999991599371
ENSG00000182899,1,0.9999998795540722
ENSG00000136536,0,0.9999915551217108
ENSG00000010165,5,0.999999999999706
ENSG00000080815,0,0.9989981208778639
ENSG00000284930,0,0.9841293206817547
ENSG00000104960,2,0.8634419295957207
ENSG00000138326,1,0.9999994394586533
ENSG00000274750,0,0.9999759957982195
ENSG00000197579,0,0.9952104958348049
ENSG00000173598,1,0.9999999931941042
ENSG00000253981,0,0.9999572689095172
ENSG00000141503,4,0.820277442798623
ENSG00000004897,5,0.9999529936802836
ENSG00000143303,0,0.9971064457447899
ENSG00000178951,2,0.9538242152754173
ENSG00000166886,4,0.9999136233878134
ENSG00000214022,1,0.9947629855895842
ENSG00000130511,1,0.9999999918696484
ENSG00000197013,0,0.9999985708507838
ENSG00000203666,0,0.9999999932745427
ENSG00000176624,3,0.999999999999738
ENSG00000204564,4,0.9894093727606814
ENSG00000177700,1,0.9988155759686818
ENSG00000063177,1,0.6364519084846509
ENSG00000166839,3,0.9999999997157909
ENSG00000181523,3,0.983154711859057
ENSG00000107021,4,0.9981590950402429
ENSG00000263272,1,0.9999999997999973
ENSG00000105193,4,0.9952047646651325
ENSG00000215154,1,0.5820092255950554
ENSG00000088992,2,0.9922908834374803
ENSG00000172366,1,0.7080410756183227
ENSG00000083457,1,0.9999641168265855
ENSG00000267102,0,0.999813782073462
ENSG00000137970,4,0.9928449635148319
ENSG00000183856,1,0.72051171111872
ENSG00000259943,5,0.9998531206068013
ENSG00000198019,0,0.9999996008479158
ENSG00000065923,4,0.9985362290287445
ENSG00000156983,3,0.9979112445592869
ENSG00000126003,3,0.9929421068332198
ENSG00000100129,4,0.9999999856418775
ENSG00000133226,4,0.9704933018534014
ENSG00000109111,3,0.9998711608628001
ENSG00000182372,4,0.9999999629770775
ENSG00000237217,0,0.9999898557500612
ENSG00000121742,2,0.9998631732969726
ENSG00000196358,0,0.9999999977894856
ENSG00000272636,2,0.6864040826023621
ENSG00000146670,4,0.9997220004172118
ENSG00000161533,0,0.9883927703097415
ENSG00000108387,0,0.9999999999999967
ENSG00000151725,1,0.7194582660428489
ENSG00000162714,0,0.9998598098685492
ENSG00000133059,4,0.9989321959586268
ENSG00000234797,1,0.9999985499289816
ENSG00000151445,5,0.999908312110472
ENSG00000154957,5,0.9997633254889955
ENSG00000140463,5,0.9934217445979021
ENSG00000171456,3,0.9999912506932078
ENSG00000172301,2,0.9933573259605952
ENSG00000180902,2,0.9999127205188175
ENSG00000119707,3,0.8772180536105215
ENSG00000157554,2,0.9989245981159309
ENSG00000143851,1,0.5316074394539758
ENSG00000184887,1,0.9998503102679095
ENSG00000110237,1,0.9967028595508397
ENSG00000254838,5,0.9441071309158594
ENSG00000180644,5,0.9018710140872892
ENSG00000267491,2,0.9999999495438733
ENSG00000095139,5,0.980902079275695
ENSG00000062716,0,0.9904389509059585
ENSG00000114353,2,0.9941050177875573
ENSG00000277224,5,0.9997258802241201
ENSG00000149269,0,0.9995229057191641
ENSG00000168395,4,0.9953869389546337
ENSG00000111206,1,0.6039305696413192
ENSG00000198853,4,0.9836429615946728
ENSG00000169710,3,0.9999920199728342
ENSG00000232586,0,0.9999954283880415
ENSG00000050130,5,0.9999980360222899
ENSG00000279179,1,0.999996572131066
ENSG00000143337,0,0.9999455280810657
ENSG00000112419,0,0.9999999999987854
ENSG00000162722,4,0.9117726470469794
ENSG00000115998,0,0.8951125833483837
ENSG00000102119,4,0.999732992082326
ENSG00000219545,5,0.9958685350005035
ENSG00000111605,3,0.998087866667391
ENSG00000177706,4,0.9999999751138551
ENSG00000110768,5,0.9998652686233876
ENSG00000262370,5,0.9998536813284317
ENSG00000123349,2,0.7352017852155784
ENSG00000160325,1,0.9999752589295998
ENSG00000180549,0,0.9999999999999796
ENSG00000162736,5,0.9999999999996823
ENSG00000105327,3,0.7352269673058056
ENSG00000180758,1,0.9957531837408873
ENSG00000154978,3,0.9971845371388415
ENSG00000124151,5,0.9925730639234469
ENSG00000124762,4,0.9999999982535288
ENSG00000108599,5,0.9995479485968652
ENSG00000109756,4,1.0
ENSG00000197971,0,0.9999999999505649
ENSG00000130175,1,0.999976516691291
ENSG00000118960,0,0.9992063811427621
ENSG00000153187,3,0.9999999986307715
ENSG00000163736,2,0.9999999998420321
ENSG00000130560,4,0.9999995746002583
ENSG00000159335,2,0.9999999994155517
ENSG00000157954,4,0.9914200875373729
ENSG00000230224,1,0.9859717796398443
ENSG00000233276,2,0.9854364971164881
ENSG00000283743,0,0.9999999958328467
ENSG00000179941,5,0.9999999996476752
ENSG00000105352,5,0.9858047260047988
ENSG00000116668,5,0.9994210978417037
ENSG00000205544,1,0.9732190206576595
ENSG00000197858,4,0.99980443150441
ENSG00000198160,0,0.9982716410553133
ENSG00000235217,3,0.9990601054215472
ENSG00000286071,5,0.9999999999998535
ENSG00000166441,1,0.999996166769688
ENSG00000279738,1,0.9999999922674795
ENSG00000148331,4,0.9999995306104391
ENSG00000091106,0,0.999154854857832
ENSG00000188938,5,0.9999999999997926
ENSG00000104976,1,0.9980766346929603
ENSG00000229833,2,0.9999999885872931
ENSG00000242550,2,0.9999986141689635
ENSG00000161981,4,0.9998559044471673
ENSG00000140455,0,0.9999847483017387
ENSG00000145685,0,0.9940339056560492
ENSG00000211459,2,0.9999965384143843
ENSG00000227268,0,0.9976394773989198
ENSG00000130066,0,0.999999995613863
ENSG00000160219,0,0.9931453541105016
ENSG00000059915,3,0.9927520461581583
ENSG00000182774,4,0.863948605396217
ENSG00000048392,0,0.982780019175693
ENSG00000162664,3,0.9946994171807612
ENSG00000237135,0,0.9972057390859249
ENSG00000124145,1,0.9920142376900638
ENSG00000220842,1,0.9947788458325125
ENSG00000239998,0,0.9961567082769442
ENSG00000170684,4,0.9999995316657382
ENSG00000179010,5,0.9999999973053604
ENSG00000128309,2,0.9955040016273473
ENSG00000093000,0,0.9999971810754078
ENSG00000070501,0,0.9999995966999654
ENSG00000287839,0,0.9997695020474282
ENSG00000279811,5,0.8208368317184817
ENSG00000105325,3,0.9998515219761327
ENSG00000054116,5,0.9999999999999842
ENSG00000105755,1,0.5554802630692156
ENSG00000075702,4,0.9999701789005434
ENSG00000287644,5,0.9999942560327917
ENSG00000154889,5,0.9999997176280468
ENSG00000178694,5,0.9999488809458449
ENSG00000100906,3,0.9976895935413276
ENSG00000139083,0,0.9999824538907952
ENSG00000162971,1,0.9722892285846605
ENSG00000084073,5,0.9999999999999867
ENSG00000167202,3,0.9852022881012027
ENSG00000274383,1,0.9731944178742961
ENSG00000204590,3,0.9208657548605457
ENSG00000137812,4,0.9999920839344265
ENSG00000113749,5,0.9999999999996196
ENSG00000136295,4,0.9999999998662747
ENSG00000154124,3,0.9999999999976008
ENSG00000163644,5,0.9989949790547616
ENSG00000187741,0,0.9998986838438013
ENSG00000103266,1,0.8438047980851087
ENSG00000137876,4,0.6474661396060325
ENSG00000177683,5,0.9999995836029263
ENSG00000163412,0,0.9994251743915231
ENSG00000285851,0,0.9999493869569035
ENSG00000137880,4,0.999999999997266
ENSG00000150401,4,0.9999985117760567
ENSG00000135476,4,0.98986091272323
ENSG00000268362,4,0.998979891748501
ENSG00000138166,3,0.9999995952483958
ENSG00000198373,5,0.9672753696023506
ENSG00000176595,1,0.999999999999909
ENSG00000101138,5,0.9997495282358442
ENSG00000163159,5,0.9998577730883417
ENSG00000173281,0,0.9999999999999734
ENSG00000260361,0,0.999881996459038
ENSG00000233621,5,0.9999977703930343
ENSG00000248477,5,0.9999994223499988
ENSG00000161547,3,0.9978730807586182
ENSG00000217275,5,0.9995998586501923
ENSG00000229358,2,0.9999996546857675
ENSG00000071082,1,0.9999924507762531
ENSG00000136830,1,0.9999999481412898
ENSG00000060642,0,0.9999995510522061
ENSG00000103226,4,0.9177106087481912
ENSG00000181789,5,0.9998652556691593
ENSG00000072401,0,0.9998630967510304
ENSG00000039319,0,0.9998997487225293
ENSG00000008988,1,0.999999999999986
ENSG00000175826,2,0.9907269233326734
ENSG00000112079,0,0.9993132463836953
ENSG00000119508,3,0.9999999436870172
ENSG00000138768,5,0.9943022302996234
ENSG00000147813,1,0.999415593031462
ENSG00000155093,0,0.9983793880658854
ENSG00000174437,3,0.9998488747796093
ENSG00000105963,2,0.9886749983130372
ENSG00000165185,0,0.580163203889736
ENSG00000086015,4,0.9995473773946287
ENSG00000279592,1,0.9997717223552979
ENSG00000197061,1,0.9999879104902578
ENSG00000128394,5,0.999999903956113
ENSG00000081320,5,0.9986774375790752
ENSG00000205808,5,0.9995124075254485
ENSG00000151470,5,0.9999999945620859
ENSG00000165244,1,0.9431563315270435
ENSG00000225345,4,0.9983835557270136
ENSG00000275764,4,0.8317618720897487
ENSG00000287678,0,0.9999904741410816
ENSG00000180530,4,0.9958975662132683
ENSG00000070718,3,0.9444737586733271
ENSG00000122786,2,0.9999368578357001
ENSG00000175155,1,0.993109510812979
ENSG00000173272,2,0.8979397326084227
ENSG00000053918,4,0.8953326898897203
ENSG00000172053,4,0.9999320431745548
ENSG00000161040,5,0.9999999755973824
ENSG00000171467,3,0.9863440884155924
ENSG00000123444,5,0.9999634385833072
ENSG00000136158,3,0.9984590130257439
ENSG00000196455,5,0.9987655828232345
ENSG00000112972,3,0.9980636234165855
ENSG00000162073,2,0.9999996669845536
ENSG00000087206,5,0.997223609027646
ENSG00000064270,2,0.9937760002459022
ENSG00000160783,1,0.999778449619644
ENSG00000116489,0,0.99999996696887
ENSG00000089505,5,0.9838102383575564
ENSG00000161013,2,0.8299728564987977
ENSG00000092330,5,0.9999938990687152
ENSG00000169021,4,0.9999999501019217
ENSG00000238164,4,0.9997403583651554
ENSG00000166710,0,0.9997886836304043
ENSG00000178585,1,0.9999999664547079
ENSG00000118898,0,0.9998591857833706
ENSG00000171163,5,0.9977864735618928
ENSG00000147403,4,0.9999999999985338
ENSG00000161960,4,0.9999625250595062
ENSG00000286646,0,0.9999997727937239
ENSG00000221983,2,0.9996114952187692
ENSG00000260916,0,0.99999958878764
ENSG00000140983,3,0.9199893163599319
ENSG00000139192,5,0.999436293522752
ENSG00000197044,0,0.9999999979277068
ENSG00000160712,0,0.9898211875359926
ENSG00000106268,1,0.6138832917466689
ENSG00000156256,3,0.9999969377451683
ENSG00000156650,3,0.9999999991749959
ENSG00000178764,5,0.9929733920847773
ENSG00000170889,2,0.9999958893686862
ENSG00000112787,1,0.9999997815387269
ENSG00000178922,4,0.9999864568019624
ENSG00000109971,0,0.9999999999999214
ENSG00000163812,4,0.9999729495852153
ENSG00000197386,4,0.9999551362524506
ENSG00000136715,3,0.9996385460272087
ENSG00000004777,4,0.993127568579299
ENSG00000146232,3,0.9999987331694692
ENSG00000148200,4,0.5117817687430506
ENSG00000117400,2,0.9921765658607723
ENSG00000005249,1,0.9999999719159872
ENSG00000161996,4,0.9980441167298251
ENSG00000226891,0,0.9924711294341735
ENSG00000242314,0,0.9999999997496047
ENSG00000167642,1,0.999744402820574
ENSG00000221968,1,0.9920809443554638
ENSG00000109743,0,0.9999307948063464
ENSG00000137804,1,0.8072727719684543
ENSG00000152127,3,0.9979214188964471
ENSG00000160588,0,0.9956424139993599
ENSG00000144843,0,0.9999999270307838
ENSG00000166908,5,0.9998381959559379
ENSG00000117139,4,0.9987500483535865
ENSG00000161714,1,0.9999999975929572
ENSG00000271843,0,0.9946151397876387
ENSG00000135870,0,0.9999917522796916
ENSG00000248275,4,0.9999999999997393
ENSG00000152484,3,0.9999999842134835
ENSG00000267387,0,0.9999593703996263
ENSG00000185000,2,0.9999999561344558
ENSG00000085719,1,0.9999999405392661
ENSG00000183570,1,0.9999994955849401
ENSG00000015568,3,0.9999943523889231
ENSG00000119729,3,0.922536490992829
ENSG00000230825,0,0.9996569912614708
ENSG00000181788,1,0.9995367096961201
ENSG00000186496,5,0.9999999999996378
ENSG00000168517,5,0.999999982429462
ENSG00000287938,0,0.9864705122580769
ENSG00000197483,1,0.9999935680452093
ENSG00000261505,3,0.99996935274185
ENSG00000170458,0,0.9999999833923137
ENSG00000124549,5,0.9998609336351616
ENSG00000259182,0,0.9998728770852569
ENSG00000224870,5,0.9999503341806799
ENSG00000186187,2,0.9997445690445427
ENSG00000152760,2,0.9960976357718857
ENSG00000160973,2,0.7704150033373782
ENSG00000238246,0,0.9535194778754426
ENSG00000158062,1,0.9999999942630939
ENSG00000068354,3,0.9999999972268434
ENSG00000266947,5,0.9999935749045428
ENSG00000262587,0,0.999969733266311
ENSG00000176915,4,0.9999999834498627
ENSG00000028310,4,0.9999426581341984
ENSG00000169871,0,0.999814915360195
ENSG00000163428,4,0.9937632760896776
ENSG00000139624,3,0.9999999919953245
ENSG00000165178,0,0.9989866845234455
ENSG00000088826,4,0.9999999999997748
ENSG00000005187,4,0.999955796830966
ENSG00000264578,2,0.9999749410409343
ENSG00000149573,0,0.9999978428800995
ENSG00000141429,1,0.9999999975875313
ENSG00000076928,1,0.999996402941744
ENSG00000164252,5,0.9974826053196267
ENSG00000166387,5,0.6764859893340539
ENSG00000188021,5,0.9994095558993237
ENSG00000014919,5,0.9999999937058779
ENSG00000135535,0,0.9999886046367145
ENSG00000180423,5,0.9999457716244
ENSG00000136699,3,0.9999724559996137
ENSG00000286864,1,0.9999999999866447
ENSG00000134086,1,0.9999995204723698
ENSG00000142409,2,0.9999503034739636
ENSG00000186074,0,0.9992428734678429
ENSG00000278970,5,0.7111203520616068
ENSG00000134627,4,0.9833655956238916
ENSG00000197756,1,0.9999999999952887
ENSG00000134982,5,0.9999552986579292
ENSG00000231105,4,0.930894694666068
ENSG00000072954,1,0.9828073141388368
ENSG00000168216,5,0.9797940131070676
ENSG00000125740,3,0.9999987765371553
ENSG00000160789,3,0.9884466981408857
ENSG00000206573,3,0.9998161927673416
ENSG00000109099,2,0.9882349520197747
ENSG00000287299,0,0.9938191131960216
ENSG00000065621,5,0.984804320180033
ENSG00000132196,0,0.9999999999989722
ENSG00000150045,5,0.9998807219045666
ENSG00000156471,4,0.9384230713237064
ENSG00000118513,2,0.9999918372143641
ENSG00000161920,0,0.9771555936656539
ENSG00000140848,2,0.9999993477421465
ENSG00000104738,4,0.9999999999999996
ENSG00000130024,3,0.9999279824567423
ENSG00000107404,1,0.563644808061714
ENSG00000169567,4,0.9999997918334833
ENSG00000111802,0,0.9999956622764091
ENSG00000171858,1,0.9999932339970021
ENSG00000164877,1,0.5407556147919331
ENSG00000126775,3,0.9941338568835645
ENSG00000137947,0,0.9924475099301058
ENSG00000239775,0,0.9762387678214987
ENSG00000165417,0,0.8989864683964989
ENSG00000247317,0,0.9999996260389974
ENSG00000101966,5,0.9999168066243879
ENSG00000229180,4,0.9999999999631022
ENSG00000213719,0,0.9989319322172019
ENSG00000121210,5,0.9975993090372132
ENSG00000166128,5,0.9937634666250615
ENSG00000103381,0,0.999999933818546
ENSG00000113758,0,0.8846674088019488
ENSG00000139218,5,0.9999999998599371
ENSG00000182484,2,0.9999999999906075
ENSG00000181631,0,0.9934226427479764
ENSG00000149313,5,0.9928749307863879
ENSG00000110921,1,0.9999999932597647
ENSG00000237513,5,0.998423134233178
ENSG00000213172,0,0.9999999090676599
ENSG00000246430,0,0.9999785316451077
ENSG00000110514,4,0.9998137982088321
ENSG00000125355,0,0.9568912864342349
ENSG00000090487,2,0.9999996169559744
ENSG00000230701,4,0.6671924244254201
ENSG00000223552,0,0.98862012420374
ENSG00000106952,5,0.99528711459109
ENSG00000165424,3,0.9943661771293375
ENSG00000231799,0,0.9999739333725489
ENSG00000130772,0,0.9999953882407019
ENSG00000071859,2,0.9999999978772691
ENSG00000163933,5,0.9998966333155141
ENSG00000118217,5,0.9999999897695296
ENSG00000188282,0,0.9999527248164266
ENSG00000214253,1,0.9985970830544993
ENSG00000172159,0,0.9999999824523093
ENSG00000214761,0,0.9999999755188146
ENSG00000226822,0,0.9917178378070185
ENSG00000184900,4,0.9999997588223393
ENSG00000167978,3,0.9999984422907455
ENSG00000165886,2,0.9994536799979593
ENSG00000135801,4,0.998779354428096
ENSG00000103145,1,0.9998897776086533
ENSG00000251230,5,0.9999999857112829
ENSG00000160404,3,0.9993028289235927
ENSG00000120137,3,0.9809537542296821
ENSG00000170004,3,0.7578210920826655
ENSG00000102531,5,0.9998168521258994
ENSG00000100796,3,0.9999999970805082
ENSG00000233927,1,0.9999989580770694
ENSG00000100425,4,0.9484533686069359
ENSG00000238015,0,0.9999353636214486
ENSG00000164649,2,0.9999999997800821
ENSG00000205890,5,0.9971988548194213
ENSG00000167526,4,0.9999997595523166
ENSG00000100101,5,0.9946776352659538
ENSG00000101665,4,0.9999997510337779
ENSG00000233791,0,0.9961682861605481
ENSG00000167995,1,0.9999341879956172
ENSG00000167283,2,0.9999999999999956
ENSG00000273899,5,0.9999638320377963
ENSG00000197912,4,0.9999059539947275
ENSG00000260898,1,0.9999999999893514
ENSG00000254772,4,0.9999399919620793
ENSG00000140563,5,0.9999878442802201
ENSG00000146066,2,0.9998811221332378
ENSG00000085365,5,0.9992610390960015
ENSG00000198805,4,0.9978207117981998
ENSG00000058600,3,0.9999999999964382
ENSG00000186814,5,0.9987359454337008
ENSG00000140400,4,0.9999999999992171
ENSG00000126756,1,0.9990046914466173
ENSG00000166478,5,0.99999684785088
ENSG00000229117,1,0.9999885510068887
ENSG00000101342,0,0.9999839500175881
ENSG00000121933,0,0.9988887941149791
ENSG00000136026,1,0.9929059265227681
ENSG00000173409,5,0.9999970073281103
ENSG00000005022,4,0.99926872481019
ENSG00000249173,0,0.9999951788858258
ENSG00000198218,3,0.9999999999956248
ENSG00000056558,3,0.99737826203417
ENSG00000145819,0,0.9999996140708629
ENSG00000267580,2,0.9921721108600912
ENSG00000066044,1,0.9657225736526723
ENSG00000104164,3,0.9962641757800662
ENSG00000163319,0,0.998798472574424
ENSG00000183735,5,0.9999999934253758
ENSG00000109586,5,0.99654692024767
ENSG00000170037,4,0.9990540039770861
ENSG00000092841,2,0.920842141804112
ENSG00000005893,0,0.999999999741702
ENSG00000119403,4,0.9798898830563882
ENSG00000117724,1,0.9996951753410163
ENSG00000153066,3,0.9999997264019158
ENSG00000173171,0,0.9999916541604357
ENSG00000127616,4,0.9999246563232528
ENSG00000169429,3,0.8621801491658134
ENSG00000176894,2,0.9978127494799418
ENSG00000243335,3,0.9999999999974234
ENSG00000068489,1,0.9722220150611713
ENSG00000070731,5,0.976749965366199
ENSG00000126262,5,0.9999764426169624
ENSG00000279071,1,0.9998871612276463
ENSG00000137106,4,0.9999113256497268
ENSG00000122126,1,1.0
ENSG00000175592,3,0.999729968844529
ENSG00000115758,1,0.9999998419243575
ENSG00000230989,0,0.9999809543556976
ENSG00000279502,1,0.8610020907640962
ENSG00000148341,4,0.5168447821190045
ENSG00000260107,2,0.999999521826071
ENSG00000148730,2,0.9999970392527033
ENSG00000107863,1,0.9999956240374757
ENSG00000127054,3,0.9478041711075726
ENSG00000246851,4,0.9995028168751344
ENSG00000073792,2,0.9999999258740336
ENSG00000106635,4,0.9999999042606907
ENSG00000089820,4,0.9999911886665033
ENSG00000128016,3,0.9885141005891505
ENSG00000179978,5,0.9999979990072866
ENSG00000161970,1,0.9999993545002145
ENSG00000219665,2,0.9999999999708731
ENSG00000197102,3,0.7486254445698358
ENSG00000248455,0,0.9992678676766802
ENSG00000232931,4,0.9781791573954863
ENSG00000198130,5,0.9999999875497102
ENSG00000135336,5,0.9989668907716136
ENSG00000261804,0,0.9999789829865958
ENSG00000152082,1,0.8991316617976067
ENSG00000023041,5,0.9950124131140042
ENSG00000139343,4,0.9999999999999631
ENSG00000196664,0,0.9798159975346501
ENSG00000198178,0,0.9999998938428429
ENSG00000171940,0,0.9999899150624089
ENSG00000114391,1,1.0
ENSG00000139132,0,0.9998010564094804
ENSG00000156171,5,0.9997915105611209
ENSG00000160908,4,0.9998645706911671
ENSG00000144747,5,0.9978185496862478
ENSG00000183258,4,0.82183478378543
ENSG00000117748,0,0.9999739952113416
ENSG00000253982,4,0.9999999825712075
ENSG00000269293,1,0.9999990545616054
ENSG00000185339,5,0.9662143903850696
ENSG00000136280,0,0.9999999938255582
ENSG00000158796,5,0.999991868941914
ENSG00000285816,0,0.9999991438719065
ENSG00000240418,1,0.9999979324839865
ENSG00000171806,5,0.9999997805596941
ENSG00000182446,4,0.9999999870773242
ENSG00000235192,0,0.9989968934497823
ENSG00000225940,5,0.6153881483831837
ENSG00000134419,1,0.9991423825113953
ENSG00000136758,4,0.9860508173400813
ENSG00000183779,2,0.9965333865457673
ENSG00000100068,3,0.9953632112445466
ENSG00000236867,1,0.9999989321919553
ENSG00000171150,3,0.9995922574573127
ENSG00000181963,0,0.9999999999999636
ENSG00000151665,5,0.9997949396652231
ENSG00000180596,0,0.9434265720302033
ENSG00000240849,3,0.9987745801647716
ENSG00000212694,2,0.7863357691055295
ENSG00000123636,0,0.9999971334474594
ENSG00000100422,4,0.9999999656782673
ENSG00000102543,2,0.9999999999997962
ENSG00000072135,2,0.9999993700355948
